"elections";"candidate";"list_name";"list_pos";"pref_votes";"elected";"nom_party";"pol_affil";"mayor";"dep_mayor";"board";"gov_support";"elig_voters";"ballots_cast"
"2022";"Skutil František";"Společně PRO RaŽ";14;437;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Junka Klára";"Společně PRO RaŽ";15;449;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Kousal Lukáš";"Společně PRO RaŽ";16;446;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Matysová Michaela";"Společně PRO RaŽ";17;430;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Šlancar Radek";"Společně PRO RaŽ";18;432;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Boďová Dominika";"Společně PRO RaŽ";19;414;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Trepera Vladimír";"Společně PRO RaŽ";20;381;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Sedláček Vojtěch";"Společně PRO RaŽ";21;433;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Drda Jaroslav";"TOP 09";1;987;1;"TOP 09";"TOP 09";1;0;1;1;NA;NA
"2022";"Jakob Jan";"TOP 09";2;936;1;"TOP 09";"TOP 09";0;0;0;1;NA;NA
"2022";"Richter Zdeněk";"TOP 09";3;870;1;"TOP 09";"BEZPP";0;0;0;1;NA;NA
"2022";"Beran Jaromír";"TOP 09";4;794;1;"TOP 09";"TOP 09";0;0;1;1;NA;NA
"2022";"Drdová Vladimíra";"TOP 09";5;982;1;"TOP 09";"BEZPP";0;0;0;1;NA;NA
"2022";"Hejduk Lukáš";"TOP 09";6;808;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Šmíd René";"TOP 09";7;813;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Macoun Petr";"TOP 09";8;787;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Štifter Martin";"TOP 09";9;902;1;"TOP 09";"BEZPP";0;0;0;1;NA;NA
"2022";"Jeřábek Aleš";"TOP 09";10;680;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2022";"Červenková Lenka";"TOP 09";11;759;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Seidl Michal";"TOP 09";12;763;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2022";"Vránková Ivana";"TOP 09";13;700;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Flek Petr";"TOP 09";14;686;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Treichel Tomáš";"TOP 09";15;714;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Jursík Pavel";"TOP 09";16;658;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2022";"Kapitán Jakub";"TOP 09";17;698;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Vidim Jan";"TOP 09";18;632;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2022";"Kozdělka Jaroslav";"TOP 09";19;685;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Carbolová Kamila";"TOP 09";20;614;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2022";"Černý Michal";"TOP 09";21;607;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
